Timestamp, X, Y, Z
2025-07-17 20:48:44, 0.301, 0.399, -0.880
2025-07-17 20:48:45, 0.301, 0.397, -0.883
2025-07-17 20:48:46, 0.304, 0.397, -0.882
2025-07-17 20:48:47, 0.303, 0.396, -0.880
2025-07-17 20:48:48, 0.303, 0.393, -0.882
2025-07-17 20:48:49, 0.299, 0.393, -0.883
2025-07-17 20:48:50, 0.296, 0.395, -0.885
2025-07-17 20:48:51, 0.285, 0.426, -0.871
2025-07-17 20:48:52, 0.273, 0.428, -0.872
2025-07-17 20:48:53, 0.264, 0.424, -0.885
2025-07-17 20:48:54, 0.269, 0.433, -0.871
2025-07-17 20:48:55, 0.258, 0.426, -0.875
2025-07-17 20:48:56, 0.261, 0.425, -0.882
2025-07-17 20:48:57, 0.266, 0.424, -0.878
2025-07-17 20:48:58, 0.279, 0.406, -0.884
2025-07-17 20:48:59, 0.282, 0.405, -0.884
2025-07-17 20:49:00, 0.280, 0.411, -0.884
2025-07-17 20:49:01, 0.279, 0.430, -0.876
2025-07-17 20:49:02, 0.271, 0.459, -0.886
2025-07-17 20:49:03, 0.270, 0.444, -0.857
2025-07-17 20:49:04, 0.275, 0.457, -0.864
2025-07-17 20:49:05, 0.268, 0.452, -0.857
2025-07-17 20:49:06, 0.287, 0.395, -0.898
2025-07-17 20:49:07, 0.249, 0.428, -0.893
2025-07-17 20:49:08, 0.273, 0.439, -0.871
2025-07-17 20:49:09, 0.263, 0.449, -0.899
2025-07-17 20:49:10, 0.225, 0.455, -0.853
2025-07-17 20:49:11, 0.248, 0.446, -0.873
2025-07-17 20:49:12, 0.249, 0.445, -0.874
2025-07-17 20:49:13, 0.248, 0.442, -0.875
2025-07-17 20:49:14, 0.249, 0.439, -0.876
2025-07-17 20:49:15, 0.246, 0.440, -0.881
2025-07-17 20:49:16, 0.247, 0.433, -0.884
2025-07-17 20:49:17, 0.253, 0.438, -0.880
2025-07-17 20:49:18, 0.245, 0.434, -0.877
2025-07-17 20:49:19, 0.254, 0.441, -0.884
2025-07-17 20:49:20, 0.251, 0.437, -0.877
2025-07-17 20:49:21, 0.243, 0.439, -0.874
2025-07-17 20:49:22, 0.249, 0.449, -0.862
